id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
209002,B,I,A,B,G,BI,A,S,Q,A,MD,A,A,A,A,B,D,C,B,0.5347458797072955,0.667285321257844,0.8994590937939101,0.7651572848238375,0.6812445410148613,0.6803655815947364,0.6238388221122558,0.6227327307174653,0.6435743953386629,0.3091490693123888,0.6473364928490255,0
82889,A,L,Q,A,F,BI,C,C,BN,A,FT,B,A,A,B,D,B,D,D,0.3600117378193809,0.464368387489431,0.4450420006516685,0.0656145656491854,0.2980918635560037,0.7998590944151741,0.9495999405614092,0.3793760866590608,0.5388268496162745,0.4537354281728202,0.2261984532842292,1
280196,B,I,U,A,F,AB,A,R,BM,A,DC,A,A,A,B,B,D,D,B,0.2915227894868065,0.1804849571396032,0.2995906761164374,0.3054536649172351,0.7945684522804021,0.1019847961069348,0.3997717858626418,0.2467271283070086,0.3038359947101301,0.4223137272982349,0.3986551418249637,0
477035,A,I,A,C,G,BI,A,AS,AT,A,HK,A,A,A,A,D,D,D,B,0.331368604425759,0.5909442913529247,0.5962144547254755,0.6345805787905562,0.2848711115756425,0.7373954257868017,0.6583274444659593,0.5697881399554091,0.5996441860009496,0.6607442816486742,0.4919491787188521,0
372249,A,F,A,A,E,BI,A,W,BJ,C,DP,A,A,A,A,A,D,D,B,0.453559409303364,0.3541608077682846,0.315213570934934,0.6299573014287552,0.3931144985310979,0.8023302021262979,0.5271501206000669,0.3584411478113836,0.3870878267397393,0.5437895626412875,0.4432807122661471,0
278140,B,I,C,B,E,BI,A,K,BM,I,CR,A,B,A,A,B,D,D,B,0.2471320403349158,0.3581576526462557,0.2917092564047126,0.5810119339280745,0.811062266173303,0.7371174987662807,0.4548881793748991,0.1697347301266705,0.3344762106007115,0.6974294371617414,0.3056703775603101,0
158256,A,O,A,B,H,BI,C,AS,AG,C,HW,A,A,A,B,D,B,D,B,0.454198561238039,0.7587485940632812,0.8046662257919341,0.5716181653955911,0.7208098221837269,0.7847406396252055,0.8450808712886747,0.3693437246592829,0.6397105350055899,0.5251502228347324,0.5041852924864361,1
414751,B,F,A,C,H,BI,A,R,AN,C,HK,A,A,A,A,B,B,D,B,0.3711568038050389,0.6985128279468511,0.7106001515324806,0.5960072514125331,0.7089981889054696,0.7997187845594398,0.7594484920571272,0.5709637380177133,0.6604397669416963,0.8200350381516709,0.3870390163815578,0
403880,A,B,G,A,D,BI,C,AS,BN,A,FP,A,A,A,A,D,D,D,B,0.342822305876348,0.479663222610366,0.2231567374722686,0.6143746662141599,0.2230686497214248,0.1300336603106567,0.2814078243758577,0.4911764773916587,0.3767159900404717,0.4258878801197925,0.4519465233971543,1
187223,A,F,G,A,D,BU,A,F,Y,A,GE,A,A,A,A,B,D,D,B,0.9043988481743258,0.5856392666652239,0.1799825297890694,0.7634151967639669,0.825523699785271,0.0050125867826438,0.1428117205116417,0.8716008499483324,0.3681484974932076,0.4829357854482963,0.943465269785575,0
50129,A,N,D,C,E,BI,A,AH,Y,A,DJ,A,A,A,B,D,B,B,B,0.4831745873884158,0.3108908140755645,0.2763184230997765,0.6126318697013176,0.2403017615882755,0.7717423583084799,0.5143047256751611,0.5964879392591166,0.3883654278727153,0.3190727048794194,0.5218325085146142,1
112073,A,F,D,B,G,BI,A,AI,AI,A,GS,A,A,A,A,B,B,D,B,0.5501294064995745,0.6226992465761714,0.6682941940844728,0.2667275635590698,0.3796936967089921,0.1467384379333108,0.4545125904041588,0.7421359184008491,0.3745803853049162,0.4729379424428222,0.5424353425883306,0
362205,A,F,A,C,D,BI,A,E,Y,A,LB,A,A,A,A,B,D,D,B,0.9463057824826088,0.5522001107361717,0.5650784191225446,0.7188754083109897,0.8170378699466346,0.0733129238769129,0.1548528011350717,0.7461747132115722,0.5677716851393233,0.6796074092812989,0.9709549486836978,0
322416,A,H,G,A,F,BI,I,E,BM,A,DJ,B,A,A,A,B,B,B,C,0.5787016368540328,0.2596114677334004,0.3212740452683974,0.1574417834089237,0.7712864946094679,0.5564296886398175,0.4672152217739168,0.3450682332816659,0.3075869898112034,0.2569185709393778,0.3548204290277686,0
370277,A,F,D,A,E,BI,C,AV,Y,A,IG,A,A,A,B,D,D,D,B,0.7703822701842007,0.7576105683200702,0.7214740150858683,0.8817351417148933,0.8188086557498656,0.3560829300605878,0.1791070735894196,0.8752715612681905,0.6882354303852353,0.4659990748386799,0.5988897225528477,0
386422,A,G,A,A,F,BI,A,J,AX,A,DP,A,A,A,B,D,B,D,B,0.4547160718001259,0.3048515507198767,0.2580799320989912,0.5880710677842806,0.3789441027042192,0.2577482350141856,0.5522954496027102,0.4594527021826152,0.3556978036157161,0.3296722707663942,0.2774719137538241,0
22282,A,I,C,A,E,AB,A,U,BC,A,HX,A,A,A,B,B,D,D,B,0.4601089249840484,0.3812287205813409,0.416144569034775,0.3459277079283122,0.233895804072211,0.1887139901049163,0.9427706510617968,0.3511541234475031,0.3201449626974989,0.2648557137206761,0.4030103310539999,0
195966,A,H,U,A,E,AB,A,AA,BM,A,CK,B,A,A,B,B,D,D,B,0.3072395693367804,0.2349874915243331,0.2254275083113028,0.2936970623000446,0.2189180588437641,0.7340355779072518,0.5027716503257356,0.2250357748441512,0.2796124397693525,0.6737195540432098,0.3295698087894196,0
472232,A,I,A,A,G,BI,A,S,BM,E,R,A,A,A,A,B,D,D,B,0.5339046890233922,0.6850714513599826,0.5800409358504549,0.3055734203533285,0.7749878609514785,0.5547644291072258,0.6693256442621759,0.446228038415965,0.3203643808494254,0.5412539451958938,0.5144601387964522,0
268648,B,F,D,B,E,BI,A,AI,AI,A,GS,A,A,A,A,B,D,D,B,0.8598423507531989,0.5574811825987779,0.5775711848341106,0.2781273015832185,0.3834090399288709,0.1413880428947233,0.252354995715583,0.6244009478901149,0.8925392824843361,0.4546422689984546,0.5145342059329487,0
247878,A,F,D,A,G,BI,A,T,BM,A,CK,A,A,A,A,B,D,D,B,0.4961327803899789,0.6415944460846553,0.6613370223190541,0.2135332526425205,0.6964176312276319,0.1027708947377579,0.6061104245895071,0.3814863612726648,0.3501449933406511,0.3387347869772326,0.5590101549846741,0
178484,A,K,A,A,H,BI,A,AN,AD,A,LO,A,A,A,B,B,D,C,B,0.9328816515776558,0.7495505520632599,0.8348339817878594,0.8589799810872097,0.6904200558548601,0.5536228483264313,0.2054236832446969,0.8258892691802466,0.6941886116485267,0.9824449493394876,0.9674789128993116,0
257495,A,K,A,B,F,BI,A,N,AE,E,MJ,A,A,A,B,B,D,D,B,0.6288313481262976,0.8003750619704086,0.8042036197074136,0.671448402999323,0.5978952479621242,0.1173546398295235,0.5531177588197913,0.7484573239699532,0.6177636848522171,0.3155874757016877,0.581137682120812,0
68849,B,I,C,A,E,BI,A,AS,AE,A,DJ,A,A,A,A,B,D,D,B,0.4993948582982021,0.2474591728527793,0.4991532001769457,0.1602335993677426,0.6945666514890682,0.5573458718738348,0.5402650847915813,0.4033482151278936,0.3422180549248214,0.2768509076596734,0.5500558280694825,0
291925,B,A,A,A,D,AB,A,AS,N,E,HG,A,A,A,B,B,D,D,B,0.1481179685088746,0.2932956340878856,0.2969097204951996,0.6707885976320743,0.5896574653800035,0.2098272642032223,0.5383489012541989,0.6763225378258954,0.4751321186567506,0.4400975479154939,0.4906817034690904,0
455817,A,I,A,A,H,BI,A,AN,BM,A,HK,A,A,A,A,B,D,D,B,0.4678124690498881,0.6927508203870079,0.7123443383478938,0.6613309390334916,0.7679500763686125,0.7345107731503062,0.6698756650582017,0.7094419428292835,0.4948836317977882,0.6995415829893771,0.3800796337520153,0
480476,B,I,A,A,F,BI,A,AH,H,E,GS,A,B,A,A,B,D,D,B,0.2854278443094373,0.4223478589300513,0.9162842277236888,0.2803028762127365,0.2241434314801849,0.7392608284197971,0.6005929883935043,0.5678673541468142,0.8839348535387075,0.2762565848507912,0.4121941458500389,0
64794,A,G,D,A,E,BI,A,AI,X,A,GS,B,A,A,B,B,B,D,B,0.4650180966145669,0.2393610675341208,0.7074578644812289,0.3200175347023888,0.1878088582210292,0.7335509665896288,0.5745169169334834,0.3590754957480996,0.3629576539181705,0.3099512946961708,0.5014844853869415,0
245701,A,N,A,E,E,BI,G,AN,BM,A,CC,A,A,A,A,B,B,B,B,0.5483418767518543,0.5802314510655125,0.5016476754265973,0.3271157816025574,0.2850506584473209,0.1087815998460934,0.1128625703409079,0.6021369959066584,0.3285172799056873,0.3768516791186335,0.3878732305469323,1
12849,A,K,A,A,F,BI,A,AF,AE,F,HK,A,B,A,B,B,D,D,B,0.6132622673865338,0.6607258146980574,0.6112139987272066,0.6715475898470717,0.6129551600440166,0.6197832366973854,0.5388338520296913,0.5794189094519485,0.5586259255445263,0.2961468894911857,0.4230867371864847,1
212194,A,I,A,A,E,BI,C,AK,BN,F,CR,A,B,A,A,B,D,D,B,0.4860382259915682,0.3525839476716788,0.3579627225875575,0.1991265748483808,0.2346248300396877,0.2747301732760349,0.220155529095337,0.3921985477855402,0.4011711281548527,0.4321320323639072,0.4373535481636025,0
219452,A,G,F,F,E,AB,I,AS,K,A,CK,B,A,A,B,B,B,B,B,0.3749330519666747,0.2376411121468663,0.1655151219052546,0.3178754548338504,0.2517432899424848,0.7347940871423938,0.6888114351933977,0.2954039173830463,0.2481016291088739,0.2787878577286195,0.32033127068693,0
495567,B,F,A,A,E,BI,A,F,BN,C,DJ,A,A,A,A,B,D,D,B,0.4467440797259327,0.2099205950762378,0.3082695416916975,0.2991083062000526,0.2940760685421296,0.1424460350818528,0.4278016228784105,0.3430583166984253,0.3586019473178736,0.3167520682208444,0.3595197399024472,0
399035,B,K,A,A,E,BI,K,E,AD,C,KV,A,B,A,B,B,D,D,B,0.9045826092499224,0.7737608926458398,0.8192445707385065,0.8961519388524702,0.7764379556322084,0.4224253592235174,0.2481862975577765,0.9437301878861182,0.5995670204128207,0.8334472735784411,0.9426882998166536,0
358291,A,I,A,A,E,BI,G,G,AU,F,HX,A,B,A,A,B,D,B,B,0.6874822362460185,0.6589938339801507,0.6296028552424302,0.6314760656875922,0.4621450169623758,0.1422690640434963,0.2456129690926109,0.5323171900173057,0.49855970419216,0.333658993637317,0.713824672432114,0
322451,B,L,D,A,G,BI,G,F,L,A,LN,A,A,A,A,B,D,D,B,0.7956939907430829,0.6776123855038171,0.7678379934432737,0.8834841541717553,0.7755040379213463,0.5547281298777176,0.2726905622819062,0.8147743770736176,0.6723442837414372,0.7531504535223777,0.9505348394547888,0
257476,A,B,G,A,D,AB,A,AH,X,A,DC,A,A,A,B,D,B,D,B,0.6833952246263639,0.5137800591489038,0.4167529037090916,0.3681046743668863,0.2619144432838747,0.2369115311112529,0.3312837995410794,0.3733552427202085,0.3624497622786516,0.5645308155613296,0.478958624622599,1
467485,A,H,A,A,H,BI,A,AF,H,A,HK,A,A,A,B,D,B,C,C,0.5468914938831235,0.8015630840302893,0.8470833705734716,0.3474593926967464,0.4676330600844245,0.6798306099985735,0.7554733066655293,0.4049818370919117,0.7042967893358829,0.5682727215745998,0.5158430623130614,1
253961,A,G,F,D,E,AB,Y,AH,BM,A,CK,B,A,A,B,B,D,B,B,0.3311286287555762,0.238348770404531,0.174287151794006,0.3027674470929092,0.2205333025453315,0.5542215808779868,0.5631351393307975,0.2084972042544173,0.2383067909172333,0.2557605831866005,0.3049889476053239,1
344214,A,N,A,E,E,BU,I,R,S,A,HJ,A,A,A,B,D,B,D,B,0.7278467469791616,0.5511623977074709,0.6123274618662241,0.6800075023594497,0.4860816215705153,0.1353884225638599,0.1074018057395283,0.6387386231722558,0.3340400006678559,0.3323739755296111,0.9632082052342924,1
117295,A,H,A,B,H,BI,C,BA,AT,A,HC,A,A,A,B,D,B,B,C,0.5211283057508571,0.8015180848349588,0.7780237108655597,0.2787827065946914,0.8056709304597751,0.6808923167718669,0.7061823334225037,0.4475792577375845,0.6797185789099094,0.5196053990359841,0.4585484366970882,1
450410,B,I,A,A,G,BI,A,J,AD,E,HK,A,A,A,B,B,D,B,B,0.6253655443795386,0.7951380764535643,0.7561136813568549,0.7501923001588354,0.3835022997476245,0.6208711777602385,0.5842990764278175,0.7399001658017413,0.6453428366242725,0.3186376126315781,0.6473674942370237,0
273092,A,L,Q,A,F,AB,C,AH,K,A,DC,B,A,A,B,D,B,B,C,0.4899587656375234,0.4999167249600444,0.4383095728975758,0.2434763238435308,0.2501744522401711,0.7840839277724982,0.3246817383366764,0.3851171137958629,0.3753481470728412,0.5854674843183284,0.4782894502374771,1
472370,B,C,J,B,E,BI,A,E,BM,A,IG,A,A,A,A,B,C,D,B,0.4105240363626709,0.7750451959762568,0.8617069553331181,0.553595427700389,0.7951026375177543,0.7356434516755783,0.3500484136895756,0.5354904974371558,0.5015971108130981,0.7572928976096375,0.5231867006851175,0
357910,A,B,F,C,E,AB,F,AH,BM,A,CK,B,A,A,B,D,B,B,D,0.395739290499173,0.2153667077989005,0.1734422058171342,0.3299560183610312,0.2361322219057742,0.6798587035680078,0.6915490788389684,0.2440570544759233,0.2210063928733035,0.2852271434645984,0.3051008787554781,0
169959,A,H,Q,A,E,AB,C,AH,K,A,DJ,B,A,A,B,D,B,B,C,0.6577225001448876,0.3246126400292338,0.3007165124908024,0.3223564825207322,0.2442967155802096,0.5516597038165714,0.3283173138298161,0.3941813863682772,0.3041910309039202,0.362361814462514,0.4838965333547003,1
321886,B,I,C,B,E,BI,A,AS,AX,A,AU,A,A,A,A,B,D,D,B,0.4875849201632008,0.2635118962896308,0.6984849153088629,0.2888761776371952,0.7069756659746893,0.556352186014827,0.4240180068158848,0.7371070901706944,0.3247905449326557,0.3448327402003549,0.4992629625009376,0
412979,B,I,A,B,E,BI,C,E,AE,A,AV,A,A,A,A,B,D,D,B,0.6459598583826227,0.6300338866161078,0.5952367415804359,0.6932094008356038,0.7908277843963398,0.0648594181718985,0.1731841830952307,0.7606608910820575,0.4661121145787974,0.281004852348736,0.7048563143334423,0
307493,B,I,A,A,P,BI,C,J,BN,C,EA,A,A,A,B,B,D,D,B,0.3928806339951362,0.3298788832165416,0.7060720871767688,0.5778544351766421,0.3775953240662021,0.7965348963221566,0.7986910161009265,0.3716407294481924,0.3617041284196613,0.9541073915489732,0.4464350948839971,0
67863,B,A,A,B,E,BI,A,N,L,A,GQ,A,A,A,A,B,D,D,B,0.8240736347032048,0.7451893030396082,0.8490333094479501,0.7864402689420686,0.746147163522266,0.6797150536768327,0.1844577452431817,0.8326123671894081,0.5058055997574512,0.3777048308238599,0.951025362559741,0
381740,A,J,C,A,F,BI,A,U,AK,A,DJ,A,A,A,A,B,D,D,B,0.4742586528772437,0.484600020884466,0.4480883821832559,0.2897908767123123,0.2983637330310393,0.2408377256737568,0.4326152214115503,0.3187169127807247,0.3508416326210005,0.2563225431358945,0.408186492614775,0
225577,A,F,C,A,D,AB,Y,AH,BC,A,DC,A,A,A,B,B,D,D,B,0.2242413170864706,0.2217653039544883,0.2267512593314692,0.3179395376188185,0.2573093785812602,0.1340507828678163,0.368554811089992,0.2310903780227044,0.3247760514868611,0.5151814926738412,0.2969164391791073,0
390828,A,I,A,B,E,AB,C,AT,X,A,DC,A,A,A,B,A,D,D,B,0.1483534617711076,0.2151211687745754,0.2474510596643365,0.3081828999646434,0.6520836097318143,0.2192000815646713,0.5055955267887804,0.242973788160174,0.2502917472957747,0.3979432592135267,0.3343228455435649,0
26693,A,G,D,A,F,BI,C,AS,AO,A,HC,B,A,A,B,D,B,D,B,0.8505021503133339,0.7511322154924531,0.7615768777598163,0.9125100916025576,0.7373211440086789,0.5548771885331245,0.3335690068769017,0.8222499592426132,0.7807906380082009,0.9058876695662946,0.9561740499016638,0
266981,A,N,J,B,E,AB,E,E,AO,A,IE,B,A,A,B,B,D,D,C,0.5345908873944434,0.4864381188888576,0.4401573410905853,0.3169242965796407,0.7914922847931948,0.2625431909968456,0.2747180341352857,0.5783201007172776,0.294451581343996,0.3251997890134481,0.368543394029104,0
23540,A,I,A,A,F,BI,M,AS,AV,A,LO,A,A,A,B,D,B,B,B,0.6506926169630457,0.7729252892343724,0.7884110900916437,0.7380481851204366,0.3575312990697638,0.6206613604789941,0.3468315314351618,0.6641218710350194,0.5587140912572965,0.951189727058732,0.6537219066406041,1
177001,A,L,Q,A,E,K,C,AF,AX,A,CK,B,A,A,B,D,B,D,D,0.2864983562984486,0.156335367839288,0.1527861467264636,0.2329342529725813,0.808392507249749,0.5540912548960056,0.5270074478663148,0.261608382456714,0.2407469666033252,0.2539993452452518,0.3063938685739139,1
255285,A,I,A,A,E,BI,A,N,S,E,DP,A,A,A,A,B,D,D,B,0.6382037895797393,0.3457414687278551,0.343998973728119,0.6351749730873774,0.6209217073373219,0.2559971463502366,0.5642222232059296,0.4270229378334662,0.3571967730369318,0.292346379718204,0.6790556467423622,0
417405,A,F,A,A,G,BI,C,J,H,I,HK,A,A,A,B,D,B,B,D,0.4398622027025915,0.8306982861653794,0.941718603592028,0.2736470208965701,0.3993042709442304,0.7909879691618118,0.5876068718347007,0.6282014835644842,0.6989529461466323,0.5236481618913347,0.4324923679040849,1
272132,A,F,C,A,F,BI,A,AS,AX,A,HK,A,A,A,A,B,D,D,B,0.4962002406659615,0.7777528387129807,0.7049389017224186,0.6694490902420044,0.7113623575577027,0.5554381046948725,0.724398440943374,0.3778670486333319,0.3410738790177524,0.68660938677207,0.4536840407915551,0
50315,B,I,A,A,E,BI,A,AI,AK,A,DJ,A,A,A,A,A,D,D,B,0.4543113174332935,0.3087491518449099,0.3762764866640149,0.3495607267911837,0.2000387124443386,0.3574389654290824,0.4875087272311878,0.3875626947176093,0.4026361055652097,0.3191325161584374,0.3848690639583904,0
483069,B,I,A,A,E,BI,C,E,AE,C,EK,A,A,A,A,B,D,D,B,0.7087490505803528,0.6456229589126197,0.6280457292172336,0.5759101282099236,0.8008280275762303,0.3544473754489237,0.5140237124574819,0.839080446443332,0.3907032088551151,0.3068129421379316,0.6879536132813687,0
349934,A,O,A,A,F,BI,A,U,AX,A,DJ,A,A,A,A,B,D,D,B,0.552621132082638,0.6961723714716358,0.6927392256712047,0.3273860163014333,0.2831263543671519,0.6799703399381987,0.6925106545286115,0.3618729900305061,0.414901244408338,0.6145836619023956,0.3219071352777013,0
188994,B,I,A,A,C,BI,C,E,AT,C,EK,A,A,A,A,B,D,D,B,0.4705553315539364,0.5412099451980285,0.5680548389263775,0.5892750423194335,0.7751995239199463,0.2742635009390643,0.5619447816968598,0.6182863821419864,0.3710395282162062,0.2971845238004287,0.5282628272824622,0
23744,A,F,A,C,G,BI,A,E,AE,E,HK,A,A,A,A,B,D,D,B,0.6024612680250523,0.6325851037493051,0.5495635074338201,0.3117528296670197,0.797170745527734,0.6198867547145399,0.6156170835891245,0.4441150488266046,0.3490730288523512,0.2754635918217258,0.5049869927767101,0
436039,A,I,C,B,E,X,A,S,BF,A,FO,A,A,A,A,B,D,D,B,0.2873680652761872,0.2000942267580815,0.291627651399411,0.3122495141009188,0.6717947247785016,0.103446652805799,0.5971676507653463,0.2166080819234448,0.3584044898964977,0.3136497808084263,0.3193599106219785,0
291606,A,H,A,A,G,BI,I,AN,AT,A,JX,A,A,A,B,D,B,C,C,0.5459363184994127,0.7878603030600192,0.8149292558577836,0.3371027214195994,0.5810899116208543,0.6780210989680311,0.6528082872262335,0.7918225167053089,0.9805337410076808,0.5363421399005689,0.5375112711867742,0
324285,A,K,A,A,F,BI,I,E,AU,F,CS,A,B,A,A,B,D,B,B,0.3555083340120996,0.6927132327548312,0.9183824659998648,0.6027920615892997,0.7915355996974724,0.5558496017028227,0.7169304512828228,0.522384170927484,0.8460928978119236,0.5060001388707497,0.3210938251809459,0
296152,A,F,C,A,E,BI,A,AK,BJ,A,DP,A,A,A,B,B,D,D,B,0.4540064863983557,0.3122733183299235,0.3349721790132506,0.3572644132195479,0.2294456545968386,0.8051082848679675,0.5397889861214947,0.3555480664137005,0.3668819955955501,0.3541073487905929,0.4477153971950086,1
137181,A,F,A,E,E,BI,A,AD,Q,A,MD,A,A,A,A,B,D,B,B,0.6608089393389672,0.619269069303838,0.6657162273040811,0.6594100217449169,0.3709095808289085,0.7848819239858247,0.5994147925018207,0.6823490335226877,0.4030308178849321,0.7427845363807591,0.6497153164949757,0
330026,A,M,A,B,F,BG,A,J,U,A,HB,A,B,A,A,D,D,D,B,0.1656938427731007,0.2121291447661709,0.2599067255727945,0.2783660742925891,0.3768461978735745,0.5563865499260315,0.6890201432044367,0.1877415286220208,0.2663852588069214,0.3776166024762015,0.2799121128067802,0
346983,A,I,D,A,E,BI,A,K,BM,C,DJ,A,A,A,A,B,D,D,B,0.2953478340584742,0.3181112890385229,0.3281980570184752,0.6303916979616855,0.3666828449917333,0.7378165143019866,0.5181994788791547,0.3425014808684064,0.3598354169272811,0.3607668186288388,0.3274201863029651,0
431113,A,N,A,A,E,BI,G,E,AD,A,KV,A,A,A,B,B,D,D,B,0.6443341472012702,0.4708468466448421,0.4834518303161428,0.7766536700789369,0.8140458941589791,0.4881707685493269,0.2288014991478372,0.6128104352444425,0.4152404891871199,0.3396029256418211,0.5389226077888363,1
251129,A,F,A,C,E,BI,A,AH,Y,A,IE,A,A,A,B,B,D,D,B,0.7191211358898592,0.5461030006115791,0.6027321884795289,0.7562674091667883,0.3821027088083789,0.1088782416927055,0.2086837294642278,0.8859192913573889,0.3550884557450742,0.4662542161215343,0.9454759345149472,0
496499,A,I,A,C,F,BI,C,AH,AD,F,LF,A,A,A,A,B,D,D,B,0.9214306538609702,0.7521053001455102,0.7294772199104765,0.6459065941208022,0.683798311639268,0.6796382780424349,0.5597526883595119,0.8017776707292026,0.5389427287499419,0.7882185315391856,0.9057280545982312,0
8101,A,G,D,C,E,BI,A,AH,K,A,DJ,A,A,A,B,D,B,C,B,0.5554648125330304,0.3051439456425872,0.3045915300296069,0.3463041664748141,0.2669168961613328,0.5537984604918583,0.3895825241684042,0.3197921452495248,0.4111058652720659,0.2486521765698411,0.3259727893795835,1
222786,A,I,A,A,F,BI,A,AH,AD,F,LF,A,A,A,A,B,D,D,B,0.7281581309248464,0.7891997394654304,0.7581830366190375,0.6962660424510821,0.2438676042244184,0.3561290594754723,0.4841452552465402,0.8275901169254362,0.5956812950600007,0.8211297279342217,0.9296671062655352,0
28083,A,I,A,E,J,BI,E,J,H,I,CD,A,A,A,B,D,B,C,C,0.3028042382332195,0.9718667060371164,0.9473257990723568,0.1247723027092912,0.3802066496559005,0.78156122211917,0.6146788816382935,0.4445046095748178,0.7246064697459105,0.4674242675895521,0.3700146853829145,1
471309,A,I,Q,A,F,BI,C,AF,AX,C,DP,B,A,A,B,D,B,D,B,0.314494291495223,0.8236564902560325,0.7612486587743738,0.1320695901610924,0.6795415326593207,0.8004440187779237,0.5251025423210658,0.4607514494399486,0.3601464852387555,0.5490465259503033,0.2848186218586164,1
309766,A,J,D,A,D,AH,A,AH,K,A,MT,A,A,A,A,B,A,D,B,0.3635006126553786,0.3449859837495386,0.4751828872875435,0.3159588375520918,0.2421234345610069,0.3559344268545026,0.4401329149336558,0.4617817987588321,0.3688657678657122,0.4533574285719613,0.4104563482936715,1
256827,A,L,J,A,E,AL,C,U,S,A,KH,B,A,A,B,D,B,D,C,0.7236092696030628,0.5357075998529517,0.6336360093933107,0.7272887495235265,0.277090804911945,0.2597465298984779,0.1462781181046274,0.7003636499439533,0.5813021656726949,0.4368191309614018,0.9534528260957492,0
164302,B,A,A,C,F,BI,A,AN,BM,A,HK,A,A,A,B,B,D,D,B,0.3548281069425627,0.7054152882658137,0.7056063279380714,0.5621933931297232,0.8003862590943298,0.5525016608794927,0.645086575178938,0.669962504903445,0.3848187721925234,0.7650307383902476,0.3578832786783823,0
119480,A,F,C,A,G,BI,A,AS,H,A,HX,A,A,A,A,D,B,D,B,0.5104428154259408,0.4380777988330154,0.4722790890757105,0.2759095916892779,0.4637429136853353,0.7703255003352769,0.5447446383265002,0.4455054968411469,0.3519543600765175,0.3402467991095659,0.4540825588619322,0
228952,A,F,A,B,F,AB,A,AH,I,A,HX,A,A,A,A,D,B,D,B,0.4981702228613758,0.438541482854579,0.4475282155421565,0.2530758579650568,0.2494370925680781,0.1585167788092082,0.1216150873267056,0.4502180143108219,0.3422001602544459,0.3316293131193842,0.5282963434401623,0
190826,A,F,A,A,E,BI,A,A,S,C,IO,A,A,A,B,D,B,D,B,0.4484986816699704,0.3590235390729769,0.3672570514816973,0.5948474519555499,0.2338289485802125,0.737606780815646,0.557711736893035,0.5339298600269421,0.3849638738646653,0.2809227783551869,0.3932053347071481,0
4801,A,K,A,A,F,BI,A,AN,L,A,HC,A,A,A,B,D,D,D,B,0.5645633318601895,0.4613849110289419,0.7859031640580849,0.6360144497044591,0.4694207963997588,0.1255016737028382,0.6014450691015889,0.7434744748043246,0.8098911223240872,0.8937316808931803,0.5541337535915316,0
316807,A,I,A,A,G,BI,A,AL,K,A,AH,A,A,A,B,C,D,C,B,0.5556710455697469,0.8260650650865774,0.7287537380951052,0.3598531171843051,0.6729452466593605,0.4864576720838649,0.5622160298545876,0.8109557360198077,0.9558856583987112,0.6720386220952108,0.542682431294493,0
260666,B,F,A,A,E,BI,A,AP,BM,E,CR,A,A,A,A,B,D,D,B,0.3375157041525831,0.3308008009387492,0.2784539271550705,0.34707110057149,0.3447014127892026,0.5578819129314871,0.6219771899991388,0.3888024959160513,0.3426194759089207,0.3148818581634212,0.3544724387049582,0
430123,A,F,G,B,E,BI,A,AK,AJ,A,V,A,A,A,A,B,D,D,B,0.5603290052707928,0.6033069767190122,0.478802368801809,0.6926471320188653,0.4617827179531227,0.1003918510812936,0.158527790280359,0.6093391662225925,0.5768931904839065,0.3786728427604432,0.5418644883156118,0
97747,A,F,A,B,E,BI,A,AS,AE,A,AU,A,A,A,B,B,C,D,C,0.7216222808210779,0.6140097466119787,0.6468729027361448,0.6568085310085212,0.5603398197219511,0.6821619812769165,0.5993257923315266,0.7015727118811446,0.5763201447307957,0.8105158496581366,0.9072773387072612,0
43200,A,L,C,A,G,BI,C,AS,AT,A,HX,B,A,A,B,D,B,D,B,0.6626109598390709,0.8012359373228399,0.8115815467942896,0.2356193620094674,0.742446228365845,0.7533331046586786,0.7967827160279985,0.4124467344367222,0.6604555860194289,0.4135881995654161,0.5089035412152391,1
358558,A,I,C,A,F,BI,A,U,X,A,IV,A,A,A,A,B,D,D,B,0.478884725016247,0.4098591060915429,0.4214509564899995,0.2852787203100532,0.2826260649644998,0.553537982486711,0.3335482572061938,0.3277952529988066,0.3426181169702651,0.3493855879823227,0.4481028718156383,0
410346,A,J,A,D,I,BI,C,E,AT,C,KX,A,A,A,A,B,D,D,B,0.4234144076347758,0.972200098071299,0.9424830272397268,0.255686074658136,0.8037377693325034,0.7641992073619548,0.8415960632782823,0.5281109473875039,0.9718476911209188,0.4306926591189687,0.4920926883424349,1
350321,B,G,A,A,L,BI,G,N,AF,A,CW,A,A,A,A,D,A,D,B,0.3365230709012131,0.2545715065109523,0.8938977594998585,0.2480492277482474,0.589738037407746,0.7363598179724375,0.5649669780076888,0.1838783746383245,0.3129399285896268,0.7302394932968862,0.3012956803940731,0
459637,A,H,A,B,E,BI,E,AK,Y,C,AU,A,A,A,A,B,D,D,B,0.8116221109286089,0.2301434118288594,0.5037772090260757,0.5646253217828869,0.6201239428274813,0.0732981628113258,0.4320235140000751,0.8055044896354064,0.3881720075821437,0.3639380696404574,0.6810712525295055,0
